2010-01-04,Close,High,Low,Open,Volume,SMA_50,SMA_200,RSI,MACD,Signal_Line
2023-05-03,18089.849609375,18116.349609375,18042.400390625,18113.80078125,226200,17519.055078125,17675.163002929687,70.36400586079952,166.3319477544428,117.21096474405414
2023-05-04,18255.80078125,18267.44921875,18066.69921875,18081.0,226600,17523.8541015625,17685.362006835938,72.66180730660885,185.60213513988492,130.88919882322028
2023-05-05,18069.0,18216.94921875,18055.44921875,18117.30078125,239700,17524.517109375,17695.4155078125,60.482818616789906,183.6832494288792,141.44800894435207
2023-05-08,18264.400390625,18286.94921875,18100.30078125,18120.599609375,228400,17530.9211328125,17706.9042578125,72.78042007150154,195.67408808773325,152.2932247730283
2023-05-09,18265.94921875,18344.19921875,18229.650390625,18303.400390625,245400,17539.348125,17718.540751953125,75.69994183377717,202.96226890349863,162.42703359912235
2023-05-10,18315.099609375,18326.75,18211.94921875,18313.599609375,220500,17549.1161328125,17729.87024902344,79.34841482949766,210.28025063062523,171.99767700542296
2023-05-11,18297.0,18389.69921875,18270.400390625,18357.80078125,248900,17563.9701171875,17739.962749023438,78.05217022940563,212.17351248229897,180.03284410079817
2023-05-12,18314.80078125,18342.75,18194.55078125,18273.75,241700,17580.0411328125,17749.83400390625,78.39899144008865,212.65891087056298,186.55805745475115
2023-05-15,18398.849609375,18458.900390625,18287.900390625,18339.30078125,216100,17598.702109375,17759.22400390625,77.75324348821363,217.3204952033011,192.71054500446115
2023-05-16,18286.5,18432.349609375,18264.349609375,18432.349609375,219500,17616.578125,17767.63025390625,70.40672909179453,209.53378479928506,196.07519296342593
2023-05-17,18181.75,18309.0,18115.349609375,18300.44921875,229900,17634.134140625,17774.9417578125,63.86367347299021,192.68911100925106,195.39797657259098
2023-05-18,18129.94921875,18297.19921875,18104.849609375,18287.5,272100,17647.7151171875,17782.43650390625,58.406939002548945,173.16357365512522,190.95109598909784
2023-05-19,18203.400390625,18218.099609375,18060.400390625,18186.150390625,260900,17665.3451171875,17791.0342578125,55.7589874207805,161.75176666223706,185.11123012372568
2023-05-22,18314.400390625,18335.25,18178.849609375,18201.099609375,262600,17679.7461328125,17799.397255859374,56.77871361967554,159.82226811610235,180.053437722201
2023-05-23,18348.0,18419.75,18324.19921875,18362.900390625,270400,17692.4771484375,17806.4892578125,60.7049542800217,159.16952706154188,175.8766555900692
2023-05-24,18285.400390625,18392.599609375,18262.94921875,18294.80078125,232600,17703.0971484375,17812.125009765627,51.342507206397975,151.8505214753568,171.07142876712672
2023-05-25,18321.150390625,18338.099609375,18202.400390625,18268.900390625,235900,17717.7281640625,17817.0305078125,63.25224650014063,147.23761941808698,166.30466689731878
2023-05-26,18499.349609375,18508.55078125,18333.150390625,18368.349609375,198700,17739.4571484375,17822.800009765626,62.57558270818175,156.1609230693066,164.27591813171637
2023-05-29,18598.650390625,18641.19921875,18581.25,18619.150390625,265300,17768.344140625,17828.852509765624,66.1207988143841,169.29393357303343,165.27952121997978
2023-05-30,18633.849609375,18662.44921875,18575.5,18606.650390625,234400,17800.1551171875,17835.1117578125,65.65647844356184,180.4619685566031,168.31601068730447
2023-05-31,18534.400390625,18603.900390625,18483.849609375,18594.19921875,696500,17831.4001171875,17840.796259765626,60.79780968337417,179.2220358536215,170.49721572056788
2023-06-01,18487.75,18580.30078125,18464.55078125,18579.400390625,265600,17861.443125,17845.60951171875,57.6651800862863,172.48676356235592,170.8951252889255
2023-06-02,18534.099609375,18573.69921875,18478.400390625,18550.849609375,270900,17890.1241015625,17850.606259765624,56.20157260303416,168.94158444029017,170.50441711919845
2023-06-05,18593.849609375,18640.150390625,18582.80078125,18612.0,256100,17922.2330859375,17855.2805078125,64.80703979645413,169.00514399490567,170.20456249433988
2023-06-06,18599.0,18622.75,18531.599609375,18600.80078125,220800,17952.0630859375,17859.784755859375,72.2355448974154,167.53981419160118,169.67161283379215
2023-06-07,18726.400390625,18738.94921875,18636.0,18665.599609375,260100,17983.5530859375,17864.2905078125,79.41516997983013,174.64547226802097,170.66638472063792
2023-06-08,18634.55078125,18777.900390625,18615.599609375,18725.349609375,286500,18014.70609375,17867.74201171875,70.88404971703523,170.895287138228,170.71216520415595
2023-06-09,18563.400390625,18676.650390625,18555.400390625,18655.900390625,221800,18047.0730859375,17870.776513671874,62.54536437135412,160.33376862898513,168.6364858891218
2023-06-12,18601.5,18633.599609375,18559.75,18595.05078125,179500,18079.3891015625,17874.991767578125,62.714434613606265,153.27119426414356,165.56342756412616
2023-06-13,18716.150390625,18728.900390625,18631.80078125,18631.80078125,233200,18114.678125,17881.1190234375,70.53245249151867,155.13705811062027,163.47815367342497
2023-06-14,18755.900390625,18769.69921875,18690.0,18744.599609375,261400,18148.1821484375,17887.011025390624,70.64439539240601,158.00191373836424,162.38290568641284
2023-06-15,18688.099609375,18794.099609375,18669.05078125,18774.44921875,263000,18174.749140625,17892.42677734375,60.012723120853074,153.03725780581954,160.5137761102942
2023-06-16,18826.0,18864.69921875,18710.5,18723.30078125,272800,18203.308125,17898.94453125,61.585869584691125,158.40415673694952,160.09185223562525
2023-06-19,18755.44921875,18881.44921875,18719.150390625,18873.30078125,219800,18227.27609375,17904.927275390626,55.98127770444366,155.17583395664406,159.108648579829
2023-06-20,18816.69921875,18839.69921875,18660.650390625,18752.349609375,211600,18251.6270703125,17912.44626953125,64.42798932302637,155.76417555091757,158.4397539740467
2023-06-21,18856.849609375,18875.900390625,18794.849609375,18849.400390625,217500,18276.283046875,17917.934013671875,68.99045949960106,157.65291678659196,158.28238653655575
2023-06-22,18771.25,18886.599609375,18759.5,18853.599609375,252700,18297.26203125,17924.076259765625,61.72789423153079,150.5076265021562,156.72743452967583
2023-06-23,18665.5,18756.400390625,18647.099609375,18741.849609375,210600,18314.3240234375,17929.706513671874,53.38915875693584,134.75838053569169,152.33362373087903
2023-06-26,18691.19921875,18722.05078125,18646.69921875,18682.349609375,171300,18331.5880078125,17934.833505859377,54.27798278874526,122.93359980087553,146.45361894487834
2023-06-27,18817.400390625,18829.25,18714.25,18748.55078125,222500,18353.7990234375,17940.642509765625,54.22704393614435,122.33554769609327,141.63000469512133
2023-06-28,18972.099609375,19011.25,18861.349609375,18908.150390625,398800,18380.0380078125,17947.381005859374,64.81449415992196,132.8135294778658,139.86670965167025
2023-06-30,19189.05078125,19201.69921875,19024.599609375,19076.849609375,247900,18411.4440234375,17954.332509765623,74.34337416235654,156.8158761575687,143.25654295284994
2023-07-03,19322.55078125,19345.099609375,19234.400390625,19246.5,226100,18445.4060546875,17961.778515625,76.1164529309896,184.48363066551246,151.50196049538246
2023-07-04,19389.0,19434.150390625,19300.0,19406.599609375,226900,18480.7050390625,17969.041767578125,75.2523408878001,209.35906112711382,163.07338062172875
2023-07-05,19398.5,19421.599609375,19339.599609375,19405.94921875,224400,18513.80703125,17975.684013671875,74.67736733545847,227.22033500868565,175.90277149912012
2023-07-06,19497.30078125,19512.19921875,19373.0,19385.69921875,268300,18548.368046875,17983.151767578125,80.35258763042182,246.5063488331798,190.02348696593205
2023-07-07,19331.80078125,19523.599609375,19303.599609375,19422.80078125,237100,18578.7320703125,17990.42376953125,68.5873952812692,245.60500526168107,201.13979062508187
2023-07-10,19355.900390625,19435.849609375,19327.099609375,19400.349609375,268200,18607.5490625,17999.5490234375,72.84560337076147,244.0223829234783,209.71630908476118
2023-07-11,19439.400390625,19515.099609375,19406.44921875,19427.099609375,251300,18635.0370703125,18008.634775390627,73.2977024042839,246.66252345139583,217.1055519580881
2023-07-12,19384.30078125,19507.69921875,19361.75,19497.44921875,327900,18659.770078125,18016.475029296875,69.51571851635589,241.52463025730322,221.98936761793115
2023-07-13,19413.75,19567.0,19385.80078125,19495.19921875,310400,18686.2480859375,18024.95203125,74.80313417035869,237.09602335016825,225.0106987643786
2023-07-14,19564.5,19595.349609375,19433.5,19493.44921875,291200,18712.4220703125,18034.62552734375,83.53978973508487,242.95000912548494,228.59856083659986
2023-07-17,19711.44921875,19731.849609375,19562.94921875,19612.150390625,268700,18745.2710546875,18046.546025390624,84.90542082853332,256.4902489451706,234.17689845831404
2023-07-18,19749.25,19819.44921875,19690.19921875,19787.5,286400,18774.968046875,18060.210771484373,83.93359326658141,267.19118008372243,240.77975478339573
2023-07-19,19833.150390625,19851.69921875,19727.44921875,19802.94921875,259700,18806.3120703125,18074.339521484377,83.06011830485699,279.2230954121187,248.46842290914034
2023-07-20,19979.150390625,19991.849609375,19758.400390625,19831.69921875,274700,18839.5930859375,18089.942275390626,82.08399095848038,297.11450377012807,258.1976390813379
2023-07-21,19745.0,19887.400390625,19700.0,19800.44921875,312500,18868.5530859375,18104.57677734375,65.85830798964159,289.06740504041954,264.37159227315425
2023-07-24,19672.349609375,19782.75,19658.30078125,19748.44921875,265600,18895.7040625,18117.46677734375,60.587360410314496,273.67300985998736,266.2318757905209
2023-07-25,19680.599609375,19729.349609375,19615.94921875,19729.349609375,369700,18921.3390625,18131.43302734375,60.55050964728639,259.15121295383506,264.81574322318374
2023-07-26,19778.30078125,19825.599609375,19716.69921875,19733.349609375,244700,18951.175078125,18143.95302734375,60.51803547146638,252.6142722458353,262.37544902771407
2023-07-27,19659.900390625,19867.55078125,19603.55078125,19850.900390625,334900,18980.7380859375,18155.593525390625,62.729856096026914,235.1688969718125,256.93413861653374
2023-07-28,19646.05078125,19695.900390625,19563.099609375,19659.75,258700,19011.0601171875,18167.25052734375,61.34773063719986,217.7160683372167,249.09052456067036
2023-07-31,19753.80078125,19772.75,19597.599609375,19666.349609375,295100,19042.068125,18179.81453125,62.06724909030665,210.15654654843092,241.30372895822248
2023-08-01,19733.55078125,19795.599609375,19704.599609375,19784.0,298000,19070.4511328125,18193.56453125,63.773300058538986,200.22351327746583,233.08768582207114
2023-08-02,19526.55078125,19678.25,19423.55078125,19655.400390625,290700,19094.0221484375,18205.579287109376,53.90205473713796,173.64665230132232,221.19947911792138
2023-08-03,19381.650390625,19537.650390625,19296.44921875,19463.75,315700,19115.9471484375,18217.415791015625,43.64908262793213,139.28644057726342,204.8168714097898
2023-08-04,19517.0,19538.849609375,19436.44921875,19462.80078125,280800,19139.864140625,18229.072294921876,43.19133046646752,121.57585674841903,188.16866847751567
2023-08-07,19597.30078125,19620.44921875,19524.80078125,19576.849609375,216600,19161.8231640625,18240.499794921874,44.83325186751533,112.72032368594955,173.07899951920245
2023-08-08,19570.849609375,19634.400390625,19533.099609375,19627.19921875,260300,19181.2671484375,18250.919296875,40.71832780893985,102.387600895574,158.94071979447676
2023-08-09,19632.55078125,19645.5,19467.5,19578.80078125,266500,19201.241171875,18261.52080078125,36.95724073456153,98.04738335017464,146.76205250561634
2023-08-10,19543.099609375,19623.599609375,19495.400390625,19605.55078125,312200,19221.41515625,18271.416552734376,41.4738432657936,86.39387289181468,134.688416582856
2023-08-11,19428.30078125,19557.75,19412.75,19554.25,235500,19240.226171875,18280.676552734374,40.04820075470977,67.12134282025363,121.17500183033553
2023-08-14,19434.55078125,19465.849609375,19257.900390625,19383.94921875,243900,19258.2351953125,18289.195556640625,39.95025264572001,51.75544213375906,107.29108989102025
2023-08-16,19465.0,19482.75,19317.19921875,19369.0,0,19275.658203125,18298.23880859375,36.45949751322734,41.55582295335262,94.14403650348673
2023-08-17,19365.25,19461.55078125,19326.25,19450.55078125,268700,19290.983203125,18306.3803125,37.05689062003999,25.133832735617034,80.34199574991278
2023-08-18,19310.150390625,19373.80078125,19253.599609375,19301.75,256100,19302.658203125,18313.997060546873,35.760922661676915,7.585765204792551,65.79074964088873
2023-08-21,19393.599609375,19425.94921875,19296.30078125,19320.650390625,262600,19317.8391796875,18320.9040625,34.40959113249687,0.4077495159181126,52.71414961589461
2023-08-22,19396.44921875,19443.5,19381.30078125,19417.099609375,208700,19334.50015625,18327.159306640624,35.18626599422542,-4.993379401479615,41.17264381241977
2023-08-23,19444.0,19472.05078125,19366.599609375,19439.19921875,225200,19351.35015625,18333.96505859375,45.7811289717238,-5.374903788022493,31.863134292331317
2023-08-24,19386.69921875,19584.44921875,19369.0,19535.150390625,268300,19364.7611328125,18340.63505859375,50.28340258515781,-10.183568933745846,23.453793647115887
2023-08-25,19265.80078125,19339.55078125,19229.69921875,19297.400390625,466500,19374.959140625,18346.378310546876,35.667066370083745,-23.479309359208855,14.06717304585094
2023-08-28,19306.05078125,19366.849609375,19249.69921875,19298.349609375,248200,19387.3181640625,18351.894560546876,32.585949177877424,-30.417803318083315,5.170177773064089
2023-08-29,19342.650390625,19377.900390625,19309.099609375,19374.849609375,307400,19397.651171875,18357.8228125,36.51939744690278,-32.58767671671012,-2.381393124890753
2023-08-30,19347.44921875,19452.80078125,19334.75,19433.44921875,233000,19409.491171875,18364.4190625,31.944080233139218,-33.5335379425087,-8.611822088414343
2023-08-31,19253.80078125,19388.19921875,19223.650390625,19375.55078125,562600,19418.233203125,18368.9395703125,31.77515127801935,-41.3629793536893,-15.162053541469334
2023-09-01,19435.30078125,19458.55078125,19255.69921875,19258.150390625,333000,19429.8022265625,18374.470322265624,50.406790126259295,-32.54715163477522,-18.63907316013051
2023-09-04,19528.80078125,19545.150390625,19432.849609375,19525.05078125,296800,19444.9532421875,18380.09732421875,54.972856218337405,-17.810566936084797,-18.47337191532137
2023-09-05,19574.900390625,19587.05078125,19525.75,19564.650390625,256800,19463.14125,18385.92357421875,55.70439997810251,-2.384378553222632,-15.255573242901622
2023-09-06,19611.05078125,19636.44921875,19491.5,19581.19921875,287600,19481.53828125,18392.259326171876,63.660223513168525,12.612630725980125,-9.681932449125274
2023-09-07,19727.05078125,19737.0,19550.05078125,19598.650390625,304900,19499.7312890625,18399.356328125,71.70009657906776,33.47225189087476,-1.0510955811252671
2023-09-08,19819.94921875,19867.150390625,19727.05078125,19774.80078125,288100,19516.68828125,18407.656328125,71.97576626404624,56.84451132899994,10.528025800899774
2023-09-11,19996.349609375,20008.150390625,19865.349609375,19890.0,248800,19532.8342578125,18416.417080078125,76.22869205374359,88.58013593774012,26.138447828267843
2023-09-12,19993.19921875,20110.349609375,19914.650390625,20110.150390625,328100,19546.2472265625,18425.046826171874,74.98187594618221,112.1834558413102,43.347449430876324
2023-09-13,20070.0,20096.900390625,19944.099609375,19989.5,251400,19559.8672265625,18432.976328125,80.54007528300964,135.5241995026081,61.78279944522268
2023-09-14,20103.099609375,20167.650390625,20043.44921875,20127.94921875,275100,19573.95921875,18440.928076171876,90.61022812744521,154.9070962870719,80.40765881359253
2023-09-15,20192.349609375,20222.44921875,20129.69921875,20156.44921875,438200,19587.8601953125,18449.07607421875,91.036286391744,175.44746161635703,99.41561937414545
2023-09-18,20133.30078125,20195.349609375,20115.69921875,20155.94921875,264900,19603.8901953125,18456.65232421875,85.86217954964644,184.83049133597888,116.49859376651214
2023-09-20,19901.400390625,20050.650390625,19878.849609375,19980.75,378100,19614.8001953125,18462.367578125,70.83389037678664,171.57636105122947,127.51414722345561
2023-09-21,19742.349609375,19848.75,19709.94921875,19840.55078125,275100,19620.8591796875,18467.016826171875,67.51259866445056,146.5489731665839,131.32111241208128
2023-09-22,19674.25,19798.650390625,19657.5,19744.849609375,246400,19626.6581640625,18471.907578125,59.323397886304264,119.83809959551581,129.0245098487682
2023-09-25,19674.55078125,19734.150390625,19601.55078125,19678.19921875,188400,19631.8741796875,18476.775078125,56.132968651378086,97.56909459430244,122.73342679787505
2023-09-26,19664.69921875,19699.349609375,19637.44921875,19682.80078125,204900,19633.8781640625,18481.88482421875,53.89751197389056,78.22409031022835,113.83155950034572
2023-09-27,19716.44921875,19730.69921875,19554.0,19637.05078125,203600,19633.9781640625,18487.6645703125,54.51345908078124,66.30451042600544,104.32614968547767
2023-09-28,19523.55078125,19766.650390625,19492.099609375,19761.80078125,352800,19629.4641796875,18492.235576171875,41.82402571313781,40.82229173693122,91.62537809576838
2023-09-29,19638.30078125,19726.25,19551.05078125,19581.19921875,243500,19625.5671875,18497.94408203125,42.82788275866323,29.546225336809584,79.20954754397663
2023-10-03,19528.75,19623.19921875,19479.650390625,19622.400390625,221700,19616.5591796875,18503.102080078126,30.50859324752298,11.635897597836447,65.6948175547486
2023-10-04,19436.099609375,19457.80078125,19333.599609375,19446.30078125,277100,19610.381171875,18507.242578125,28.39027287645328,-9.919927633247426,50.5718685171494
2023-10-05,19545.75,19576.94921875,19487.30078125,19521.849609375,234900,19607.8491796875,18511.66982421875,30.169861167751193,-17.94830737830489,36.867833338058546
2023-10-06,19653.5,19675.75,19589.400390625,19621.19921875,159100,19607.3071875,18517.862822265626,33.90265017643134,-15.438367778238899,26.40659311479906
2023-10-09,19512.349609375,19588.94921875,19480.5,19539.44921875,165100,19601.9881640625,18524.0795703125,26.52585958127355,-24.555815289262682,16.214111433986712
2023-10-10,19689.849609375,19717.80078125,19565.44921875,19565.599609375,216600,19602.5871484375,18530.426572265624,35.848990749524134,-17.25973211084056,9.519342725021259
2023-10-11,19811.349609375,19839.19921875,19756.94921875,19767.0,213700,19605.893125,18537.55681640625,46.90855889200004,-1.6544278301880695,7.284588613979394
2023-10-12,19794.0,19843.30078125,19772.650390625,19822.69921875,217900,19606.697109375,18545.531318359375,51.964263696366196,9.206789622799988,7.669028815743514
2023-10-13,19751.05078125,19805.400390625,19635.30078125,19654.55078125,255000,19607.047109375,18553.64982421875,52.97769417637473,14.185221292551432,8.972267311105098
2023-10-16,19731.75,19781.30078125,19691.849609375,19737.25,181000,19611.15109375,18563.2745703125,52.18550934024274,16.384383540447743,10.454690556973627
2023-10-17,19811.5,19849.75,19775.650390625,19843.19921875,185800,19619.7480859375,18572.259072265624,55.32465655603917,24.282480645888427,13.220248574756587
2023-10-18,19671.099609375,19840.94921875,19659.94921875,19820.44921875,198900,19622.830078125,18579.95306640625,48.45450031350633,18.993693876403995,14.37493763508607
2023-10-19,19624.69921875,19681.80078125,19512.349609375,19545.19921875,230300,19623.378046875,18587.4640625,53.829487676249016,10.932149504289555,13.686380008926768
2023-10-20,19542.650390625,19593.80078125,19518.69921875,19542.150390625,198300,19622.8140625,18594.222314453124,46.28672294751081,-2.0536638514095102,10.538371236859513
2023-10-23,19281.75,19556.849609375,19257.849609375,19521.599609375,176000,19615.798046875,18600.104560546875,41.41944466307153,-33.0168973411819,1.8273175212512305
2023-10-25,19122.150390625,19347.30078125,19074.150390625,19286.44921875,225300,19607.3790625,18604.72806640625,39.57844917012448,-69.63117279082508,-12.464380541164031
2023-10-26,18857.25,19041.69921875,18837.849609375,19027.25,300400,19595.958046875,18607.8515625,29.280770388203422,-118.65570838908025,-33.70264611074728
2023-10-27,19047.25,19076.150390625,18926.650390625,18928.75,205200,19588.21203125,18612.87306640625,32.61648745519713,-140.55634786476367,-55.07338646155056
2023-10-30,19140.900390625,19158.5,18940.0,19053.400390625,180100,19581.7300390625,18618.61681640625,39.05087048636698,-148.6425003629156,-73.78720924182358
2023-10-31,19079.599609375,19233.69921875,19056.44921875,19232.94921875,206000,19576.01703125,18624.717568359374,30.688911798226428,-158.1739642106113,-90.66456023558112
2023-11-01,18989.150390625,19096.05078125,18973.69921875,19064.05078125,194100,19569.59703125,18629.15732421875,23.460322183666875,-171.05440531110798,-106.74252925068649
2023-11-02,19133.25,19175.25,19064.150390625,19120.0,245600,19564.3900390625,18635.252822265626,30.284947038639416,-167.7014555073838,-118.93431450202596
2023-11-03,19230.599609375,19276.25,19210.900390625,19241.0,189500,19561.073046875,18641.92732421875,34.95936611363038,-155.39759203002177,-126.22697000762513
2023-11-06,19411.75,19423.0,19309.69921875,19345.849609375,180700,19560.428046875,18649.695078125,41.54334038054969,-129.53615681094743,-126.8888073682896
2023-11-07,19406.69921875,19423.5,19329.099609375,19404.05078125,198700,19560.828046875,18656.945576171875,38.862581653336306,-108.20106439644951,-123.1512587739216
2023-11-08,19443.5,19464.400390625,19401.5,19449.599609375,195000,19564.38203125,18664.688828125,43.35941373238434,-87.31680073099778,-115.98436716533685
2023-11-09,19395.30078125,19463.900390625,19378.349609375,19457.400390625,208400,19566.16703125,18671.398828125,43.31394819294666,-73.80437456027721,-107.54836864432492
2023-11-10,19425.349609375,19451.30078125,19329.44921875,19351.849609375,152200,19567.821015625,18677.698828125,46.47427769011121,-59.979582871703315,-98.03461148980061
2023-11-13,19443.55078125,19494.400390625,19414.75,19486.75,189300,19569.743046875,18684.377333984376,55.69399958760052,-47.012720027418254,-87.83023319732415
2023-11-15,19675.44921875,19693.19921875,19579.650390625,19651.400390625,291500,19578.176015625,18692.616328125,68.5285303355148,-17.81871885280634,-73.82793032842059
2023-11-16,19765.19921875,19875.25,19627.0,19674.69921875,282700,19584.773984375,18700.8495703125,84.44553120229997,12.416680572918267,-56.57900814815282
2023-11-17,19731.80078125,19806.0,19667.44921875,19674.75,236800,19588.833984375,18708.9170703125,79.47225912783169,33.29962037286896,-38.603282443948466
2023-11-20,19694.0,19756.44921875,19670.5,19731.150390625,173800,19591.2159765625,18717.92732421875,75.0158564702349,46.26596820333725,-21.62943231449132
2023-11-21,19783.400390625,19829.099609375,19754.05078125,19770.900390625,195000,19594.66296875,18728.822578125,81.0427944769315,63.02919532033047,-4.697706787526961
2023-11-22,19811.849609375,19825.55078125,19703.849609375,19784.0,184500,19596.3589453125,18739.637080078126,88.38657232738791,77.7139497388307,11.784624517744573
2023-11-23,19802.0,19875.150390625,19786.75,19828.44921875,170000,19595.9999609375,18750.336328125,85.67246344197599,87.54774633037232,26.937248880270126
2023-11-24,19794.69921875,19832.849609375,19768.849609375,19809.599609375,145900,19591.966953125,18761.2283203125,83.28811457365663,93.67219420032052,40.28423794428021
2023-11-28,19889.69921875,19916.849609375,19800.0,19844.650390625,229600,19589.896953125,18772.624814453124,81.39658410912786,104.9814089793399,53.22367215129215
2023-11-29,20096.599609375,20104.650390625,19956.30078125,19976.55078125,236200,19590.4289453125,18783.83755859375,85.82044599486872,129.15041002154248,68.40901972534222
2023-11-30,20133.150390625,20158.69921875,20015.849609375,20108.5,486600,19591.0299609375,18795.6803125,85.81676394273391,149.53016934210973,84.63324964869572
2023-12-01,20267.900390625,20291.55078125,20183.69921875,20194.099609375,265800,19592.5409765625,18808.412314453126,91.58012884347993,174.54245747825917,102.61509121460841
2023-12-04,20686.80078125,20702.650390625,20507.75,20601.94921875,381100,19603.6109765625,18822.487822265626,93.85671971784505,225.56644706523002,127.20536238473274
2023-12-05,20855.099609375,20864.05078125,20711.150390625,20808.900390625,421000,19622.6849609375,18837.29607421875,94.43729148297493,276.3974970243653,157.04378931265927
2023-12-06,20937.69921875,20961.94921875,20852.150390625,20950.75,359200,19646.591953125,18852.7020703125,93.86013014053766,319.66170731828606,189.56737291378465
2023-12-07,20901.150390625,20941.25,20850.80078125,20932.400390625,275000,19671.1299609375,18868.3533203125,90.9869302878212,346.99972388254173,221.05384310753607
2023-12-08,20969.400390625,21006.099609375,20862.69921875,20934.099609375,292400,19697.026953125,18883.55107421875,93.5590577812241,369.9084294655622,250.8247603791413
2023-12-11,20997.099609375,21026.099609375,20923.69921875,20965.30078125,212900,19723.6749609375,18898.45732421875,96.19288953508499,385.8509891307149,277.830006129456
2023-12-12,20906.400390625,21037.900390625,20867.150390625,21018.55078125,244900,19747.473984375,18912.810078125,89.77201040340877,386.7091709722881,299.60583909802244
2023-12-13,20926.349609375,20950.0,20769.5,20929.75,260300,19775.5299609375,18927.720830078124,89.71005778802152,384.5659842131572,316.59786812104943
2023-12-14,21182.69921875,21210.900390625,21074.44921875,21110.400390625,334400,19806.4179296875,18944.411328125,91.8445215793611,398.953872437909,333.0690689844214
2023-12-15,21456.650390625,21492.30078125,21235.30078125,21287.44921875,508800,19844.9759375,18962.561083984376,93.3602114100697,427.53360629703457,351.96197644694405
2023-12-18,21418.650390625,21482.80078125,21365.349609375,21434.80078125,249700,19884.626953125,18981.88283203125,91.1130554799866,442.0216187929691,369.9739049161491
2023-12-19,21453.099609375,21505.05078125,21337.75,21477.650390625,249800,19922.7739453125,19001.592080078124,90.20459813231265,451.0834281553907,386.1958095639974
2023-12-20,21150.150390625,21593.0,21087.349609375,21543.5,363900,19952.706953125,19020.013828125,76.03160763814594,428.8756952124968,394.7317866936973
2023-12-21,21255.05078125,21288.349609375,20976.80078125,21033.94921875,277500,19987.5609765625,19039.3255859375,75.6596656360581,414.9571242647871,398.7768542079153
2023-12-22,21349.400390625,21390.5,21232.44921875,21295.849609375,284700,20020.7519921875,19059.552841796874,70.71926320868221,406.8498694352129,400.3914572533748
2023-12-26,21441.349609375,21477.150390625,21329.44921875,21365.19921875,219500,20053.3519921875,19079.505087890626,69.25104605730675,403.1965462703338,400.9524750567666
2023-12-27,21654.75,21675.75,21495.80078125,21497.650390625,256500,20090.5669921875,19101.1693359375,71.68353485383267,412.76281658963853,403.31454336334104
2023-12-28,21778.69921875,21801.44921875,21678.0,21715.0,393100,20131.1199609375,19122.091083984375,75.20466996442327,425.4415949271024,407.7399536760933
2023-12-29,21731.400390625,21770.30078125,21676.900390625,21737.650390625,270900,20171.11296875,19142.19083984375,72.15252116204437,426.75364756412455,411.54269245369954
2024-01-01,21741.900390625,21834.349609375,21680.849609375,21727.75,154000,20209.7209765625,19162.12833984375,71.87122897978848,423.75592643855634,413.98533925067096
2024-01-02,21665.80078125,21755.599609375,21555.650390625,21751.349609375,263700,20249.615,19182.509345703125,72.49281214386126,410.5075330545478,413.28977801144634
2024-01-03,21517.349609375,21677.0,21500.349609375,21661.099609375,311900,20287.4680078125,19203.031591796876,66.26667297424572,383.60733041830827,407.35328849281876
2024-01-04,21658.599609375,21685.650390625,21564.55078125,21605.80078125,339200,20329.7869921875,19225.5530859375,63.98474689697842,369.4278858409889,399.76820796245283
2024-01-05,21710.80078125,21749.599609375,21629.19921875,21705.75,309300,20378.3680078125,19248.8905859375,58.5876237904732,358.2728260414806,391.4691315782584
2024-01-08,21513.0,21763.94921875,21492.900390625,21747.599609375,231500,20426.185,19271.594833984374,52.87730404110316,329.67124591603715,379.1095544458142
2024-01-09,21544.849609375,21724.44921875,21517.849609375,21653.599609375,228600,20479.9369921875,19294.391083984374,52.80246934202583,306.04637282298427,364.4969181212482
2024-01-10,21618.69921875,21641.849609375,21448.650390625,21529.30078125,217000,20531.3659765625,19316.984326171874,66.6405852231975,289.94028584469197,349.58559166593693
2024-01-11,21647.19921875,21726.5,21593.75,21688.0,212500,20581.491953125,19340.2783203125,64.72637604114408,276.2908982025001,334.9266529732496
2024-01-12,21894.55078125,21928.25,21715.150390625,21773.55078125,294700,20637.7909765625,19364.21357421875,68.3620182648522,282.1800678765394,324.37733595390756
2024-01-15,22097.44921875,22115.55078125,21963.55078125,22053.150390625,345500,20699.956953125,19388.941318359375,70.5622241673757,299.76399277356177,319.45466731783847
2024-01-16,22032.30078125,22124.150390625,21969.80078125,22080.5,292400,20757.93796875,19413.7183203125,63.04464599022863,304.92743187779706,316.5492202298302
2024-01-17,21571.94921875,21851.5,21550.44921875,21647.25,456000,20804.7649609375,19436.8528125,44.203977756800974,268.77470331983204,306.9943168478306
2024-01-18,21462.25,21539.400390625,21285.55078125,21414.19921875,387300,20845.7749609375,19459.23556640625,42.709709912001244,228.63602157704008,291.32265779367253
2024-01-19,21622.400390625,21670.599609375,21575.0,21615.19921875,343100,20890.088984375,19482.589072265626,47.00591535290503,207.35832747995664,274.5297917309294
2024-01-23,21238.80078125,21750.25,21192.599609375,21716.69921875,449700,20925.995,19503.379580078126,40.72989209523842,157.7241729240668,251.1686679695569
2024-01-24,21453.94921875,21482.349609375,21137.19921875,21185.25,407500,20967.16796875,19523.850576171873,48.662325470994446,134.20242664324905,227.77541970429533
2024-01-25,21352.599609375,21459.0,21247.05078125,21454.599609375,418100,21005.71296875,19543.6233203125,43.43319015380901,106.15946653983337,203.45222907140297
